"id","add","group_id","value","hash_post","hash_text","post_created","html"
"318","2023-05-01 22:42:12.554082","13","ALEXANDER MCQUEENRozmiar 35Mega cena 699 zł Zapraszamy E&D OSCAR Outlet","1f994cb7d95e48b5e6b47616cd63fd3f","40b937fb4f043941ea9f40fcd7983cc5","poniedziałek, 1 maja 2023 o 23:09","-"
"319","2023-05-01 22:42:21.582385","13","NA SPRZEDAŻ dostępny od ""ręki"" CENA 5800złOstatni mebel z naszej targowej kolekcji perełek wjeżdża do regularnej oferty.Stół z rodziny grzybkowatych w od… Zobacz więcej","6ace8bdcb6e7d31291e48ebab6b90c9d","d60c1967eff6e6b3d67b034032ace049","poniedziałek, 1 maja 2023 o 23:09","-"
"320","2023-05-01 22:42:30.844441","13","UWAGA UWAGAPromocja MAJOWA 2023 -10% od wyceny To będzie odpowiedni czas na odświeżenie swojego posesji i przygotowanie się na nadchodzący sezon...ZAP… Zobacz więcej","a1e5f16bbbedf55983df212d9a213581","8a9ba12efac8c75778c2e4710d6a34c0","poniedziałek, 1 maja 2023 o 23:09","-"
"321","2023-05-01 22:42:39.889011","13","Szkolenia dla spawaczy i operatorów urządzeń poddozorowychTarnów ul. Mościckiego 27 F 517172253… Zobacz więcej","cad0dca4ef14759416c2d7d8010cb2d8","2eebed28915aa7774764b70a9f249d01","poniedziałek, 1 maja 2023 o 23:09","-"
"322","2023-05-01 22:42:49.032262","13","Witam. Wstyd się przyznać ale po zimie mam taki duży brzuch, że się schylać nie mogę  Myślę o jakiejś diecie tylko nie wiem od czego zacząć  Tyle ofert na rynku.. tylko, która najlepsza?","6626458e8503a1fa4666b8ffa3133480","968fdf3c8af0133189046af9aedf3d0b","poniedziałek, 1 maja 2023 o 23:09","-"
"323","2023-05-01 22:42:58.028624","13","Poszukiwani pracownicy do pracy w punkcie gastronomicznym Kebeb pod Galerią Graffica. Przyjazna atmosfera, godziny pracy dostosowane pod pracownika. Bardzo mile widziane doświadczenie, ale jeśli lubisz się uczyć to tez zapraszamy. Konieczna książeczka sanepidowska. Zapraszam na priv lub pod numer tel;723744626- bardzo proszę o wiadomość SMS- oddzwonię.","61b421fa900839575e3b9887accf48ca","55c27df1dc4240610cb5c04f04987ae0","poniedziałek, 1 maja 2023 o 23:09","-"
"324","2023-05-01 22:43:07.264442","13","Poszukuje minikoparki !! Sprawna lub uszkodzona albo taka która długo stoi nie odpalana .Proszę o wiadomość na priv. Rozważę wszystkie propozycje. Budżet do 45000 zł. Rozważę wszystkie propozycje.","c4e29aa1d9e217e076767742c4601f57","4af2ee24a84e0f55c40bbe9e94aecdf1","poniedziałek, 1 maja 2023 o 23:09","-"
"325","2023-05-01 22:43:16.323836","13","Serdecznie zapraszamy na nowy Kurs West Coast Swing od podstaw w LEMON Salsa!Już 8 maja będziecie mogli poznać szybko rozwijający się, fantastyczny styl tańca… Zobacz więcej","8613ec837bff7f65ffe0b2762875a6cb","3a3a38fe637bfa877338ad3b3cdd6c48","poniedziałek, 1 maja 2023 o 23:09","-"
"326","2023-05-01 22:43:25.443246","13","KonkursDla mieszkańców Dębicy i okolic w promieniu 30km.Do wygrania duży dmuchany zamek na cały dzień zupełnie ZA DARMO!!! Zasady są proste:1. Polub stro… Zobacz więcej","aef5b4768fec61809c22e9618f37fd60","b2862b44d52a49f858464e70bbe954ba","poniedziałek, 1 maja 2023 o 23:09","-"
"327","2023-05-01 22:43:34.468093","13","https://www.olx.pl/.../pol-naroznik-stella-jumbo-cord...","3585d22d10120d3f06d71b2533167878","2faba3e4aeef8f4e9fbe265f4a1e563a","poniedziałek, 1 maja 2023 o 23:09","-"
"328","2023-05-01 22:43:44.684072","13"," Marzysz o swoim własnym domu w malowniczej okolicy? To mamy coś dla Ciebie! Przedmiotem sprzedaży jest piękny, parterowy dom w Hyżnem, zaledwie 18 km od Centr… Zobacz więcej","bf275cb7452a0dc659b7dd8e6969ebb6","1abfb05b8eaaced686ee6396ae879443","poniedziałek, 1 maja 2023 o 23:09","-"
"329","2023-05-01 22:43:54.623697","13","Tel. 798 009 675","8cf6b978d6aad09e6dade29933ca858c","14233446b15da137cf5166f45dd64fb7","poniedziałek, 1 maja 2023 o 23:09","-"
"330","2023-05-01 22:44:04.385910","13","Na sprzedaż mieszkanie przy ul. Solarza. Dobry dojazd do centrum miasta, ok. 2km od Galerii Rzeszów!-58,20m2-Salon, balkon, kuchnia, łazienka, osobna toaleta… Zobacz więcej","de09b8f1c2dec00b95d4dc04f7e16d17","a8c2cb4fad50f6321e3938001a1a7a20","poniedziałek, 1 maja 2023 o 23:09","-"
"331","2023-05-01 22:44:14.908196","13","Zapraszam Stroiki, wiązanki, kompozycje nagrobne.Wszystkie ze zdjęć dostępne od rękiCeny od 70zł do 190zł.Radom/wysyłka","009a28e4c61aea875501758ec7125cfb","fec4b7a6f2c3c727edd26854f8e1d45f","poniedziałek, 1 maja 2023 o 23:09","-"
"332","2023-05-01 22:44:23.802074","13","tel. 798 009 675","66eab7f34e68c0bd94e39446c2fb037e","a7f58480f22518723188740869c66e7e","poniedziałek, 1 maja 2023 o 23:09","-"
"333","2023-05-01 22:44:32.832772","13","Na sprzedaż duża działka inwestycyjna położona na Matysówce.-Powierzchnia wynosi ok. 78 arów (Pierwsza lekko pochylona część o powierzchni ok. 40ar, druga zal… Zobacz więcej","bd173a234bf6b40775deb747184699e6","201342f53cbdff431a3e3889c2962f59","poniedziałek, 1 maja 2023 o 23:09","-"
"334","2023-05-02 09:32:30.688510","3","Zapraszamy wszystkich na Kebaba pod Galerie Graffica do Bafry. Jesteśmy już otwarci do 21. Realizujemy dowozy 
 menu w komentarzu, numer tel do dowozu 883 663 503","36927e25521a29e76aba951ba9ad33bd","7c95e0b90e4a266eddcc26fa0369feb6","niedziela, 30 kwietnia 2023 o 15:01","-"
"335","2023-05-02 09:32:39.554799","3","Zapraszamy na wieczór z retro muzyką na żywo!
Wrażenia zapewni wam duet Muppet and Puppet !
Usłyszycie muzykę z lat 50,60,70 w stylistyce rockandrolla, bluesa, country i jazzu.","29147fa13dea0ff05123a0cd66e4b2e1","5372635b79f92d5bdc1314b03ecb8eec","niedziela, 30 kwietnia 2023 o 15:01","-"
"336","2023-05-02 09:32:48.651779","3","Otwarcie sezonu w ADRENALINA PARK!
Szukasz niezapomnianych wrażeń pełnych adrenaliny?
Serdecznie zapraszamy do rezerwacji terminu na rozgrywki paintball
Nasza lokalizacja:
HARTA 
kierunek Dynów, niecałe 30min od Rzeszowa
Kontakt 
     531 016 559
wyprawyquadami.rzeszow@gmail.com
Follow 
IG: @adrenalina.park
TikTok: @adrenalinapark
#adrenalina #paintball #quady #offroad #integracja #wypad #wyprawyquadami #strzelanka #przeszkody #kulkimocy #wolnyczas #kawalerski #panieński #pomysłnaintegracje #integracja #niezapomnianechwile #przygoda #rzeszow #harta","281b700a81b33bf4b8ff2bc2d676d3d6","1471b81f5f5c29244f6c22c83ae0881b","niedziela, 30 kwietnia 2023 o 15:01","-"
"337","2023-05-02 09:32:58.014681","3","Zapraszam na MENSCAPE- 
4-dniowy warsztat pracy z ciałem i emocjami dla mężczyzn w naturze, z dala od betonu i zgiełku miasta 
https://facebook.com/events/s/menscape-warsztat-pracy-z-cia%C5%82/172760661972485/","a81121a1f2ff4a11076591a1dfc26c37","0f7b63234a553864722c9fbd14c30b99","niedziela, 30 kwietnia 2023 o 15:01","-"
"338","2023-05-02 09:33:06.511609","3","Nasi kierowcy nie tylko zawiozą Was do celu ale również: zrobią zakupy na wybrany adres, przewozimy zwierzęta domowe, do Państwa dyspozycji mamy busy 6 os. na prośbę klienta kierowcazaczeka aż klient bezpiecznie znajdziesię w budynku","789481a036e892b846c7b29aa287e847","6fae16f48e7db250f8f8a365203240c9","niedziela, 30 kwietnia 2023 o 15:01","-"
"339","2023-05-02 09:33:14.927255","3","Już dokładnie za tydzień startujemy z Letnim Ogródkiem Kulturalnym, a teraz dokładamy do pieca, gdyż zaraz po koncercie ponownie odpalimy największą domówkę- Domówka u Janusza  Tym razem bawić się będziemy w rytm polskich hitów lat 50'-80' Szykujcie nogi do tańca i tematyczne stylówki ","e2a896d066370f7b55fc97f106a258f4","fab4f81dfcc9c74c674d99be52a66a22","niedziela, 30 kwietnia 2023 o 15:01","-"
"340","2023-05-02 09:33:23.376575","3","Zapraszam ","1da74ba3f75e986bac3b189074489513","81082f0e35385fe7f01831148e5b73ac","niedziela, 30 kwietnia 2023 o 15:01","-"
"341","2023-05-02 09:33:31.791982","3","Już w ten piątek metalcore'owe uderzenie w Pub Spółdzielczy RzeszówBILETY: https://goout.net/.../my-own-abyss+iron-head.../sznvrpv/WYDARZENIE: W!LD TOUR! MY OWN ABYSS / IRON HEAD / STIGMA MORTIS / 28.04.23 / Rzeszów, Pub SpółdzielczySerdecznie zapraszamy!","c7ebe375a89470cf63346352c7c06f51","5611ae4414ef14fcbd5456cfcc0317ed","niedziela, 30 kwietnia 2023 o 15:01","-"
"342","2023-05-02 09:33:40.230454","3","19 maja o 20:30 zapraszamy na ostrą rozgrzewkę przed 18-stką Rockowej Noc  Będzie Zagrają: Deceaded  Hermetic Evolution Halucynogen ","cbf9268d901ef517c99d61e764829cfe","7bb9da70f8031e6adf8b4bbd2cc1863d","niedziela, 30 kwietnia 2023 o 15:01","-"
"343","2023-05-02 09:33:48.660052","3","Darmowe warsztaty w Rzeszowie!  zapraszamy na wydarzenie i konsultacje fizjoterapeutyczną ","0babf37208b7249238d9c892b34ae7fe","f63dcbd1bdc9f66f30e61fd9959a58b1","niedziela, 30 kwietnia 2023 o 15:01","-"
"344","2023-05-02 09:33:57.145386","3","Zapraszam na projekcję filmu dokumentalnego ""Hongkończyk"", którego bohaterem jest Jimmy Lai, przedsiębiorca, potentat medialny i działacz prodemokratyczny, prześladowany i uwięziony za otwartą krytykę Komunistycznej Partii Chin.Projekcja odbędzie się w sobotę 29 kwietnia o godzinie 18.00 w Rzeszowie, Klub Kultury Zodiak, ulica Mieszka I 48/50. Wstęp wolny","a5c6bfd037578bb1fd51e270b8620951","cb4512c474c0b76b03e4fa2f3c498306","niedziela, 30 kwietnia 2023 o 15:01","-"
"345","2023-05-02 09:34:05.568543","3","Zapraszam ! Podaruj sobie czas dla siebie , dla zatrzymania się i posłuchania siebie , a rozbudź w sobie autentyczność - rozbudź w sobie moc kobiecego serca i moc umysłu ! O tym będzie jutro ! ","5ea7fd360ee284a59fe95ef15cfa2d3b","60954b10483549780896b580c329f0f0","niedziela, 30 kwietnia 2023 o 15:01","-"
"346","2023-05-02 09:34:14.034942","3","Zapraszam na MENSCAPE- 4-dniowy warsztat pracy z ciałem i emocjami dla mężczyzn w naturze, z dala od betonu i zgiełku miasta https://facebook.com/events/s/menscape-warsztat-pracy-z-cia%C5%82/172760661972485/","484fc3b617cb4fe5918d987f776b9a4f","5cb3667fb187c923c9c26fce6ae8b0dd","niedziela, 30 kwietnia 2023 o 15:01","-"
"347","2023-05-02 09:34:22.441269","3","Już jutro legenda europejskiego power metalu odwiedzi Lublin!  Zapraszamy na koncert!  ","1b05570332b5964348ee681a2f330f76","aa7570bdb495192c7d8959e521c8dd82","niedziela, 30 kwietnia 2023 o 15:01","-"
"348","2023-05-02 09:34:30.911524","3","Wszystkie drogi prowadzą do Rzymu 18.06.2023 godz.18:00Rzeszów Filharmonia Podkarpacka, ul. Fryderyka Chopina 30Największe przeboje muzyki włoskiej ! Utwory z repertuaru min. Al Bano, Andrei Bocellego, Adriana Celentano . Bilety ","d52ac27541831fa50fb97a1420f972d9","57e6cefd4c587e39a0a0dfbc4fe72442","niedziela, 30 kwietnia 2023 o 15:01","-"
"349","2023-05-02 09:34:39.375560","3","https://facebook.com/events/s/spotkaj-sie-z-bogiem-rzeszow/6046579602125729/To już dzisiaj Niesamowite wydarzenie, które odmieni twoje życie … Zobacz więcej","33aeb547cb367b8c3de281ffd2f2a40c","6d933897bea8f6ae32f38b72a812bdf7","niedziela, 30 kwietnia 2023 o 15:01","-"
"350","2023-05-02 09:34:47.789452","3","Otwieramy sezon grillowy a wraz z nim nasze sklepy Sidovski.com oraz Szuruburu - Detailing Shop .Zapraszamy dzisiaj od godziny 15.00Warszawska 8535-230 RzeszówOficjalne otwarcie sklepów Sidovski oraz Szuruburu w Rzeszowie","10ec84c4be1dbe9a8c60458c20e5f763","744c13c2ba65a72374e00920821270d7","niedziela, 30 kwietnia 2023 o 15:01","-"
"351","2023-05-02 09:34:56.218295","3","Zapraszamy do zapisów! ","ae9a0117aca5238313ed0e5aa628124e","81054f4aa26f92191e2a6341bce4f2ac","niedziela, 30 kwietnia 2023 o 15:01","-"
"352","2023-05-02 09:35:04.692351","3","Maturzysto! Już dziś ruszają zapisy na WIELKĄ POWTÓRKĘ PRZED MATURĄ! Nie zwlekaj zapisz się już dziś! … Zobacz więcej","0ab2f82fefed7e5abb7a92b34bcf6d22","98339ede21921a1ea49fd6cb4a7f84ab","niedziela, 30 kwietnia 2023 o 15:01","-"
"353","2023-05-02 09:35:13.102217","3","Dzisiaj OSTATNI DZIEŃ zapisów na warsztaty psychologiczne, podczas których z udziałem koni będziemy poznawać samych siebie, swoje emocje i metody pracy z nimi. Dowiemy się też jak nasze samopoczucie i nastawienie wpływa na otaczające nas środowisko, a także poszukamy kontaktu z własnym ciałem. Nie zwlekaj i daj się zabrać na niesamowitą przygodę w sercu Pogórza Dynowskiego!Zapisy dzisiaj do godziny 18:00 pod numerem 509 667 671. … Zobacz więcej","0702db714df125aa6e5a6a4be0ecaf77","8f31542b6fc0db639e0ef1bfa7103c6c","niedziela, 30 kwietnia 2023 o 15:01","-"
"354","2023-05-02 09:35:21.554599","3"," Przypominamy o Dancingu w Złotym PałacuDostępne są jeszcze wolne miejsca dla par a także dla większych grup, zapraszamy !___________________Rezerwacje  881 280 420,  535 405 665 k… Zobacz więcej","84d10392b70bad065bc5fd8ca85a8380","8b6ff2e6728a8e57acd4cef2c516b623","niedziela, 30 kwietnia 2023 o 15:01","-"
"355","2023-05-02 09:35:29.967530","3"," Dancing z muzyką na żywo Mamy ogromną przyjemność zaprosić Państwa na Dancing w Złotym Pałacu z muzyką na żywo, którą zapewni RICO BAND Dostępne są 3 … Zobacz więcej","6593046419a1d2c4afcbadbf6eea021f","a99605fabb3b11077c739e4db2578f31","niedziela, 30 kwietnia 2023 o 15:01","-"
"356","2023-05-02 09:35:38.380892","3","Zapraszamy  na Relaksacyjną kąpiel w dzwiękach  w Joga OK studio w niedzielę 23.04. Szczegóły w wydarzeniu:https://facebook.com/events/s/ceremonia-dzwieku-relaksacyjna/235007692420201/","3bb57227fdc40263cbb5adf7da9f4159","e506ca649e0900fac3aa0aefb175c18f","niedziela, 30 kwietnia 2023 o 15:01","-"
"357","2023-05-02 09:35:46.806900","3","Kilka zdjęć z meczu Polska - Serbia 3:4. Eliminacje ME U19 kobiet.Foto by Piotr Kołodziej","388202c6324d41d3421e066ec0b83887","dfde71a053a7f03b400e01984c5b062a","niedziela, 30 kwietnia 2023 o 15:01","-"
"358","2023-05-02 09:35:55.219038","3"," W kwietniu wybierzcie się do nas na koncert! Zapiszcie daty w kalendarzach 20 kwietnia Niechęćhttps://fb.me/e/MifvHROC21 kwietnia  Teksasy i Wojtek Cugowskihttps://fb.me/e/3sC2JvJDH 22… Zobacz więcej","f6f89f52a58b0d37be42bb28ecd06c03","e827b6e716d27615afce4aa09cea18ba","niedziela, 30 kwietnia 2023 o 15:01","-"
"359","2023-05-02 09:36:03.778864","3","https://facebook.com/events/s/spotkaj-sie-z-bogiem-rzeszow/6046579602125729/Zapraszamy na niesamowite wydarzenie 16.04, które odmieni twoje życie Więcej info? - napisz priv ","f8465940f1895c13c154f81ef6f505b1","1950f6519c27d068093cb8c1226b2fa8","niedziela, 30 kwietnia 2023 o 15:01","-"
"360","2023-05-02 09:36:12.230929","3","Zapraszamy wszystkich Gitarzystów na Warsztaty Gitarowe z Leszkiem Cichońskim - organizatorem Gitarowego Rekordu Guinnessa Gitarowy Rekord Guinnessa Po warsztatach koncert w Muzyczna Kuchnia Restauracja przed którym będziemy próbowali podbić mały gitarowy rekord RzeszowaMarz gitaręPrzybądź koniecznie Warsztaty gitarowe z Leszkiem Cichońskim czyli Rekordowa Rozgrzewkahttps://m.facebook.com/events/742159970692003","9c5e239efb1ae9b814f2c2519b22117c","508045755c391bc5d91221b21cbe19d5","niedziela, 30 kwietnia 2023 o 15:01","-"
"361","2023-05-02 09:37:38.293632","4","Witamy na świecie ","b9fd3bf7eb380a12a659f8e8de172c6d","725ee7aca02c8dfc46936e0d712e7fad","wtorek, 2 maja 2023 o 10:07","-"
"362","2023-05-02 09:37:58.142079","4","Witamy na świecie ","b9fd3bf7eb380a12a659f8e8de172c6d","725ee7aca02c8dfc46936e0d712e7fad","wtorek, 2 maja 2023 o 10:07","-"
"363","2023-05-02 09:38:26.431734","4","Blisko 200 profesjonalnych biegaczek i biegaczy stanęło na starcie 42. Biegu Siarkowca. Impreza w Tarnobrzegu miała mocną obsadę","a9e5833ace10e3df7c1cb9ba0ab14107","e4b5874994ce66456ce7d7642c9e071f","wtorek, 2 maja 2023 o 10:07","-"
"364","2023-05-02 09:38:49.326408","4","Potrącenie na przejściu dla pieszych","0a13475c1631632baaba7f5bd25cbdc2","64bdc5bf8a25aa5d9bcd8a8291d7e50d","wtorek, 2 maja 2023 o 10:07","-"
"365","2023-05-02 09:39:19.785113","4","Zobaczcie zdjęcia!","9a6888e701e5c9095b25e67dfe5ac940","320a7dcf4110fcebe5c5abf04ee6b8d6","wtorek, 2 maja 2023 o 10:07","-"
"366","2023-05-02 09:39:53.516102","4","Zobaczcie zdjęcia!","9a6888e701e5c9095b25e67dfe5ac940","320a7dcf4110fcebe5c5abf04ee6b8d6","wtorek, 2 maja 2023 o 10:07","-"
"367","2023-05-02 09:40:02.019534","4","Sztafeta Przedszkolaków zorganizowana w ramach 42. Biegu Siarkowca w Tarnobrzegu przyciągnęła na plac Bartosza Głowackiego tłumy widzów","2e49622a8f39628f07c649b00f5b308a","8cface8d18b60fbb963f6f2a4b7b8a2b","wtorek, 2 maja 2023 o 10:07","-"
"368","2023-05-02 09:40:10.429443","4","Zobaczcie zdjęcia:","6044a8e03c9ca7cc629bf988985ad985","c05768abf1764816c42253adfaea75da","wtorek, 2 maja 2023 o 10:07","-"
"369","2023-05-02 09:40:18.835463","4","Zapraszam i przypominam, że wszystkie odcinki dostępne są w archiwum pod linkiem https://leliwa.pl/cos-optymistycznego/","d4de21aa0b4db695c13493b8bedb2d9b","879ad4a072a05c37c810dc18f5db85ba","wtorek, 2 maja 2023 o 10:07","-"
"370","2023-05-02 09:40:27.239433","4","Sprzedam Insignie rok 2008 nowy rozrząd pompa wody paski rolki oleje silnikowe filtry ubezpieczenia przegląd opony nowe lampy przód Anglik zarejestrowany w Polsce tel 661 896 721","1dfcb580fa1a7451b1ab5acd635e5fd6","30c821777c03ab1cfc545a7b68263448","wtorek, 2 maja 2023 o 10:07","-"
"371","2023-05-02 09:41:07.279299","5","Oddam za darmo łóżeczko dla niemowlaka, do samodzielnego skręcenia.","6d1a21afdb1a6bd8793ae42356f3b99a","4d945d5d6170472f78f6265d621d3c13","wtorek, 2 maja 2023 o 11:39","-"
"372","2023-05-02 09:41:16.395455","5","Sprzedam wózek spacerowy z gondolą i torbą na akcesoria. Cena 300 zl","e2b5f91e13d97bf4654d7ea32435fc95","3af3d04e34f3c1d152183030ebd44fa9","wtorek, 2 maja 2023 o 11:39","-"
"373","2023-05-02 09:41:25.537912","5","Eleganckie bukiety okolicznościowe, flower box'y. 
Zamów, odbierz 
Dostarczamy na terenie Rzeszowa. 
Jesteśmy czynni w ""majówkę""
#kwiatyzdostawą #kwiaciarniarzeszów #flowerbox #pracownialapassion #wspierajlokalnybiznez #dostawarzeszow
____________________________
Pracownia La Passion","2d71e540d995481f0d1dfa57d403d08d","bbb0dcd68e5cf70c013afc6d0d65ca7c","wtorek, 2 maja 2023 o 11:39","-"
"374","2023-05-02 09:41:35.222034","5","Posiadam niewielka ilość Jezyna Bozkolckowa wieloowocowa (nadwyżka z ogrodu)  bardzo dobra 
Owoce zawierają bardzo dużo witaminy C I E
Cena sadzonki 7zl","a2a7b2ad70e55ea4376703b0e6691801","f1abc2bd3dfa34e66184786b1049d6c6","wtorek, 2 maja 2023 o 11:39","-"
"375","2023-05-02 09:41:44.215791","5","Sprzedam kolczyki i bransoletkę  - nowe","d2fdf5b0cd27deab3560cc8403048db2","1442200789509aff5b8953fa3ab28ede","wtorek, 2 maja 2023 o 11:39","-"
"376","2023-05-02 09:41:53.480096","5","Sprzedam wózek 3w1 Junama Diamond Candy różowy dla dziewczynki. Piękny 1750zl Stan bdb+ zadbany 
Możliwość wysyłki. 
Więcej informacji udzielę w wiadomości prywatnej zapraszam.","c56b17c98d32181c1b585c5fbc2250fc","806c123186f267457b099bf8dacd2eac","wtorek, 2 maja 2023 o 11:39","-"
"377","2023-05-02 09:42:02.013625","5","Sprzedam lustro z firmy Krysiak, kolekcja Radosław w drewnianej  ramie. Zakupione było w salonie meblowym VOX.Kolor producenta K-9/S. Używane,stan bdb.o wymiarach 145x95cm. Cena 500zł. Odbiór wyłącznie osobisty w Rzeszowie,nie wysyłam za pobraniem.","2a35165d8756406d4d5ee2db8f677e64","56d8e37cc6e18f11983b590ad3d96102","wtorek, 2 maja 2023 o 11:39","-"
"378","2023-05-02 09:42:10.489271","5","Ma może ktoś do oddania sprawna pralkę lub a niewielkie pieniądze? Szukam dla potrzebującej rodziny","257b782d6d76c8f9a41d44fd06f48e90","6ebfa4ff774537434c255ae39704c1d3","wtorek, 2 maja 2023 o 11:39","-"
"379","2023-05-02 09:42:18.974668","5","Dzień dobry, Czy komuś nie zostało z budowy siatki elewacyjnej i styropianu 5cm? Chętnie odkupię. Potrzebuję 20mkw siatki i 10 mkw styropianu.","d47cb36cbf58df11951316452aea4515","738d77c373bd93945d29ae2c147a6ac7","wtorek, 2 maja 2023 o 11:39","-"
"380","2023-05-02 09:42:27.384919","5"," KONTAKT: 602-384-198         Dojazd do klienta gratis! Usługa profesjonalnego mycia/czyszczenia:… Zobacz więcej","99c41cae2e4bd4e660495a07dcbd0337","d46783f02448608265da1962852ac2ab","wtorek, 2 maja 2023 o 11:39","-"
"381","2023-05-02 09:42:35.820577","5","Witam,Sprzedam kawiarkę. Używana. Stan bardzo dobry. Cena: 30 zł","fd9fb308ba52ca0d48a343e731c5289b","25d29d5189dd94e1ead84f9421617622","wtorek, 2 maja 2023 o 11:39","-"
"382","2023-05-02 09:42:44.281332","5","Witam.Mam do sprzedania szarfy o wymiarach 17x273 cm.Nie sprzedaje na sztuki, można je kupić albo w całości dany kolor, albo połowę z danego koloru. Podaję ilość sztuk i cenę danego koloru:1. 24 szt. - 24 zł 2. 22 szt. - 24 zł … Zobacz więcej","1c72cc5d550f8ce2ec78e760fe6ce9e1","8a6fb46715d21e0c1358d2922786b6d6","wtorek, 2 maja 2023 o 11:39","-"
"383","2023-05-02 09:42:52.694370","5","Absolwentka filologii angielskiej UMCS z wieloletnim doświadczeniem w nauczaniu udzieli korepetycji z języka angielskiego na wszystkich poziomach zaawansowania. Możliwa nauka stacjonarna z dojazdem do ucznia oraz możliwe lekcje on- line. Rzeszów i okolice. Prosze pisać na priv.","367701d209cd0cbecdcc888460744ab0","624f6c53420a3241c7e8ad02c328684d","wtorek, 2 maja 2023 o 11:39","-"
"384","2023-05-02 09:43:01.116918","5","Sprzedam fotelik joie steadiBezwypadkowyLekko zmechacony widoczne na zdjęciuNie wyblaknięty270zl","9422b7f44e4fc8c2993a85e1873e4793","6044ab82abb6d816bad0484e95a3a345","wtorek, 2 maja 2023 o 11:39","-"
"385","2023-05-02 09:43:09.539949","5","Sprzedam nadwyżkę roślinki akwariuwej. Roślina mało wymagająca pięknie prezentuje się w akwarium. Anubiasy świetnie radzą sobie w warunkach słabszego oświetlenia. Lubią światło rozproszone (optymalnie 0,3W/l przez 8-10 godzin dziennie). Z powodzeniem można je uprawiać wraz z roślinami pływającymi (np. rzęsą, salwinią).Sadzenie jest proste – po prostu roślinę umieszcza się przy podłożu, starając się nie przykrywać kłącza. Można ją przytwierdzić lekko kamieniem, ukorzeni się sa… Zobacz więcej","3078695ea22bfef71f5e0589178668d7","e1b18fd9c9c15153d52c049f6fd501de","wtorek, 2 maja 2023 o 11:39","-"
"386","2023-05-02 09:43:18.094887","5","Kwiaciarnia Werbena","31bf8b13fcffffb8c78b7077f9cb394d","e6ce48d50ec9130793558458be60e00a","wtorek, 2 maja 2023 o 11:39","-"
"387","2023-05-02 09:43:26.592587","5","EasyBlend to połączenie wydajności i efektywności w jednym, funkcjonalnym blenderze bezprzewodowym!→ wyposażony w 6 ostrzy blenduje całą zawartość kielicha na gładko→ jedno ładowanie wystarcza na 8 do 10 koktajli→ jest lekki i poręczny – zabierzesz go ze sobą do pracy, w podróż, w góry, a nawet na siłownię!Zapomnij o nudnych śniadaniach. Nie martw się, że musisz zrezygnować z ulubionego koktajlu na wyjeździe. Zamów swój EasyBlend i ciesz się pożywnym i zdrowym posiłkiem, … Zobacz więcej","2b54ce77c4bd4d8656e27d17eca2aab7","7c2661002280e67dbf9e4d8d9e290c5d","wtorek, 2 maja 2023 o 11:39","-"
"388","2023-05-02 09:43:35.012555","5","Jako absolwent PRZ udzielę korepetycji z matematyki na poziomie szkoły podstawowej z lekcji bieżących oraz z przygotowaniem do egzaminu ośmioklasisty.Przygotuję także do matury podstawowej, pokaże zadania i schematy, które pozwolą na zdanie matury podstawowej. Jako absolwent technikum informatycznego, udzielę także korepetycji z informatyki, mogę pomóc z bieżącymi zadaniami oraz nauczyć obsługi np. programów z pakietu Office, typu Word, Excel, Access.… Zobacz więcej","1537bae60beebb86d2af082ed0abd6fc","c33f23c25992d8e7b397c94d299566e3","wtorek, 2 maja 2023 o 11:39","-"
"389","2023-05-02 09:43:43.425176","5","Witam. Wykonuje torty na każdą okazję. Zostały ostatnie Wolne miejsca na komunie. Chętnych zapraszam na priv. Torty Moni Rzeszów","86e89def61448cb7e4703fd0300694f3","835c3cadb0c5995154f129fcc7ab8ba9","wtorek, 2 maja 2023 o 11:39","-"
"390","2023-05-02 09:43:51.853576","5","Dzień dobry, praca Głogów Małopolski tylko mężczyźni Umowa o pracęPraca po 12 godzin 2 zmiany.Zainteresowany proszę zadzwonić… Zobacz więcej","c8208599c0271533dfa206e183c4e3e7","509f5e01711af6a512b93367dfc1df97","wtorek, 2 maja 2023 o 11:39","-"
"391","2023-05-02 09:44:00.284344","5","Mikrofon Shure PG58 przewodowy ( przewód mam) Stan bardzo dobry Cena 150zl","633c2969fdedadc9881a411f6e2cc8dc","f2b232f496a0be3b718a6558ded98cc3","wtorek, 2 maja 2023 o 11:39","-"
"392","2023-05-02 09:44:08.709143","5","Mixer DJ Behringer DJX-700Stan -dobry ( ma ułamany jeden element, zmiana z phone na CD w jedynym z kanałów) cena 350zl","538e9737521586ec4509ca4a748f54d6","680f42d34d6ece55f981b06960d12408","wtorek, 2 maja 2023 o 11:39","-"
"393","2023-05-02 09:44:17.137152","5"," Oferujemy profesjonalne pranie oraz czyszczenie tapicerki ;  Meblowej i Samochodowej  Narożników   Dywanów … Zobacz więcej","d13f69f05e21ff9e9b96f83cc57f7cbf","2b4d3889267a433963d5f6eba51050bd","wtorek, 2 maja 2023 o 11:39","-"
"394","2023-05-02 09:44:25.588194","5","Makramowe sówki-breloczki polecają się jako dodatek do prezentu lub w wersji solo Długość całkowita 14 cmCena 12zł/szt.","c74e0d2302b0279ed9d6153166bcd332","1658fe3f5f8bf459ef2726140cb0e55d","wtorek, 2 maja 2023 o 11:39","-"
